ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,DUMMY
6.34490517871225,2.45695952365772,0.701371925065759,0.226123290451173,621.0,39.0900095692062,39.5556667306958,38.1148156815491,12.3610530601205,0.282956,0.382804,1.0
5.26713576294418,2.0831534550007,0.736059729441756,0.164870600309108,539.0,71.3070226386591,72.3174322753704,84.2353869578841,12.3234394084578,0.778365,0.878186,1.0
5.28009456209208,2.90071141345554,0.764988529779646,0.162622742557591,312.0,62.5654683811433,40.3159162991835,41.7264017958778,11.7077748025395,0.0,0.0981446,1.0
5.79789719865528,3.35347658893844,0.564414356634889,0.228695754427211,642.0,40.5657887266944,87.8325642395034,30.0537969849623,11.9236915565308,0.870781,0.970278,1.0
6.61424766697282,2.48664357010742,0.505087211409725,0.121757785717737,254.0,65.7966982293932,55.9269742535245,68.3801662086454,11.2621080309167,0.0,0.0981446,1.0
5.70129171526331,2.66525669740785,0.56104623261527,0.211579329248016,429.0,88.2664908936888,91.1757587032708,51.750481672181,11.6974330191855,0.0800269,0.179748,1.0
6.31463885997848,3.54239500312329,0.560301587964721,0.372665612233284,661.0,70.903743046496,53.7016519548268,59.2772268953224,11.1593511938995,0.0,0.0981446,1.0
6.00117119828028,4.15865270793158,0.579370885884441,0.340376796214784,582.0,61.1422826193468,82.8529176125624,74.9713719797814,11.814223460071,0.349758,0.449732,1.0
5.02335417585875,4.27776540255231,0.690422381932267,0.195326098867154,700.0,69.2279838227573,55.0383579646412,75.5503864501394,12.0786498814568,0.664135,0.763976,1.0
7.49729192030524,3.35993134486685,0.67151528635291,0.396282877867003,447.0,51.4857947774645,32.677711452096,41.1659492908444,11.993255054686,0.901085,0.999531,1.0
6.68125688348713,2.26225158404323,0.70173697670702,0.17127864261099,278.0,66.0814421739322,36.3925149272757,94.577315829078,11.8829334423195,0.841731,0.94138,1.0
6.26650388769538,3.84143667926589,0.542858459520573,0.390901994247815,432.0,41.6250025620237,32.6201157535144,49.959369117437,12.073793807217,0.32666,0.426627,1.0
6.53526286408508,3.2640799923369,0.798572389907836,0.277306930853258,255.0,59.4563651629302,39.8869512369347,53.7961449013528,11.4496465864341,0.102059,0.202013,1.0
7.48507075182646,3.96763924056389,0.751352797209974,0.137830294570993,390.0,60.4482869048853,32.3928531139998,94.7413220195258,11.2619975553565,0.0,0.0981446,1.0
6.48154836655498,3.25931701932809,0.551270869967624,0.38889586936961,450.0,87.101630870448,85.9542960081385,95.0795486738863,11.3870348396446,0.286628,0.386462,1.0
7.3629107465069,2.14838204171107,0.690906460534236,0.311800368755087,366.0,95.2412973946245,81.215958928155,84.0214051234902,11.4387529202965,0.0830837,0.183028,1.0
6.87760607232808,3.17945286426116,0.518888047411733,0.293317890775422,652.0,53.4170409912336,66.3008363584743,68.1215726336359,11.4069031360883,0.79079,0.890537,1.0
5.41786846966045,4.40480925550064,0.722850588400905,0.300578269647954,370.0,46.048976079329,66.1353365203316,69.571394844063,12.3512927957773,0.476028,0.575952,1.0
6.38391240623446,2.36311556098503,0.586876825378471,0.213563081299379,575.0,57.6367566841758,97.1599815714028,89.9354909476163,11.8047261777318,0.805931,0.905875,1.0
5.64126546953483,4.35042908640273,0.592722656111788,0.33312354228489,585.0,52.1769329911462,78.4771666631657,97.2035884434564,11.7963552885898,0.598297,0.698189,1.0
5.83820021108813,3.84661998498218,0.673035302090069,0.101536725478988,430.0,92.9529439296234,41.8228596885006,51.2414460949089,11.2913466694384,0.0,0.0981446,1.0
6.67116417807242,3.74049435067813,0.607751766699103,0.360744666492643,535.0,74.5336435786154,61.7859340237636,80.7272435097175,11.5074371182895,0.901855,1.0,1.0
7.24075399299214,3.55280201516144,0.769902001624812,0.223283502830575,388.0,76.6801462329022,77.706638873318,79.3828567534551,11.6427383831089,0.361001,0.460884,1.0
5.76839017983984,4.20474249244034,0.687227714105747,0.367190624469153,401.0,67.7045541631751,37.4361273652983,63.682390655195,11.1608332777779,0.0,0.0981446,1.0
5.31537368948532,2.44557655031135,0.564700559886343,0.345012415942573,700.0,64.9881247337997,80.6594596862271,90.1243976986658,12.1114953516151,0.901855,1.0,1.0
5.31834852734217,2.37664367535611,0.786649490195028,0.24380228684109,513.0,90.1338157573997,42.7443551983804,93.4887379858207,11.741860297166,0.46857,0.568559,1.0
7.19514995075794,2.55931913158237,0.665735650617778,0.257153655021504,674.0,89.9103821048341,73.7248740783539,77.4617176534733,11.7178282426901,0.114648,0.214562,1.0
7.46903394073332,3.0532679933645,0.688804830545622,0.153891741322757,534.0,36.6600278961561,81.165042631502,73.8112981167024,11.5208096862099,0.901855,1.0,1.0
6.43812382076217,4.35928998617784,0.633182999596088,0.136169794831858,438.0,40.7252442382831,97.6323294452972,92.6846861748148,11.4448239166619,0.0,0.0981446,1.0
5.15996480054078,3.58975270383319,0.51507459152763,0.378667006638869,379.0,85.5261424063646,69.1239146926262,74.1678049799738,11.7908702518546,0.56278,0.662604,1.0
6.6995282401026,4.3315952775592,0.553662461663306,0.28731332999823,459.0,95.250561876868,50.8175122773587,73.6045338943904,12.0252463127495,0.332512,0.432506,1.0
5.19381067993548,2.9703036704872,0.794597102772343,0.313633861161965,435.0,73.8217952396731,39.2193187466518,97.2072570537959,11.190002446921,0.230388,0.330255,1.0
6.07497456029995,2.715554067695,0.522964952127075,0.22991319070856,595.0,71.46075942573,97.5182594979986,34.508378025017,12.1948846716783,0.0,0.0981446,1.0
6.97194021852684,3.93434088904885,0.58471942812681,0.236228744341733,360.0,60.3366912746948,87.5339998501206,53.231025520534,12.1985973973821,0.0,0.0981446,1.0
5.5705480760178,4.07405623960076,0.70254923116476,0.394819581148696,342.0,85.5089911200763,85.2532993330975,61.7726151257295,12.3338368344477,0.901855,1.0,1.0
